Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD53,OUT013,779.8783254742173
FDW15,OUT045,2368.7322106481943
NCT53,OUT045,2500.1613211276076
NCG55,OUT027,3293.1300465023587
FDD48,OUT035,1995.6246590588746
FDG47,OUT049,4266.131711128617
FDI21,OUT017,1187.6793999683762
FDT27,OUT017,3912.7766132773463
DRO35,OUT013,1827.0145919550812
FDD33,OUT017,3883.537389554399
FDC04,OUT035,3955.739713194439
FDY34,OUT013,2708.071445510126
DRJ49,OUT049,2141.5306222983513
FDE05,OUT049,2420.842394447537
FDU31,OUT017,3688.833439871017
NCN19,OUT027,4464.830184611728
FDK56,OUT027,4465.928066252054
FDK58,OUT017,1810.2175303407382
NCJ42,OUT035,1768.6241424554664
FDZ34,OUT027,4542.209829628195
FDA52,OUT018,2597.745622935893
NCR29,OUT013,886.228897998725
FDT48,OUT035,3348.3428826188647
DRJ51,OUT019,1678.9993654359012
NCS54,OUT046,2781.8151305299107
FDV01,OUT035,2656.9816318889075
DRG51,OUT027,3976.4749913184073
NCG42,OUT013,2136.6148860904136
FDA51,OUT049,1914.382106526939
FDV19,OUT010,711.2847312393801
NCT18,OUT045,2783.8456708853646
NCS41,OUT045,2838.7631121063037
FDO03,OUT046,3672.5963445741572
FDL12,OUT010,-893.5026623662293
FDY37,OUT010,423.978387407622
FDI58,OUT049,1600.7194744466453
FDT28,OUT018,2137.4816450859175
NCC42,OUT010,275.83287932571216
FDO01,OUT017,2309.594787289994
FDJ02,OUT013,2452.6517539274564
FDQ04,OUT018,454.84112826336036
DRL47,OUT013,2037.693333079709
FDZ32,OUT035,1950.481572911315
FDC35,OUT035,3364.509184432785
FDX14,OUT045,1059.178167944555
FDZ35,OUT013,1655.31742771566
FDL14,OUT013,2593.39233972767
FDO04,OUT049,991.4275524395841
DRK11,OUT017,2585.1797042495145
FDB44,OUT018,3168.001291754522
FDZ50,OUT049,3011.722067838754
FDI12,OUT027,2950.9121869482115
FDU43,OUT017,3967.144556534358
FDD58,OUT010,-355.22280851504865
FDB27,OUT017,3187.753385002135
FDB04,OUT018,1141.0999426884796
NCO17,OUT013,1957.880547257853
FDL12,OUT017,1107.5519454063738
DRJ13,OUT049,2642.210616896071
FDD57,OUT045,1531.5890309950908
FDW19,OUT035,2014.1322747020477
DRD27,OUT018,1335.132425388531
FDH27,OUT027,3754.668580022572
NCW30,OUT027,5578.232184293842
FDR40,OUT018,1098.1067406729635
FDG05,OUT013,2586.429849098104
NCY41,OUT019,-1332.1995257365706
FDI38,OUT018,3092.6157451008003
FDR20,OUT046,784.1753363609505
FDE09,OUT017,1934.0064322648816
FDN50,OUT019,-318.9327330425258
DRF27,OUT045,2309.371230674447
DRF51,OUT013,628.5320714502229
NCO02,OUT019,-824.93338330712
FDB51,OUT027,2455.8777172118444
FDJ50,OUT013,949.3025191268573
FDN52,OUT013,1458.7724057817168
FDX14,OUT013,1255.2076802911092
FDT27,OUT019,1902.2877697810175
FDV10,OUT013,770.5147279379137
FDU33,OUT046,734.9350136066062
FDU58,OUT046,2967.64377512754
NCP42,OUT027,4555.518156544078
FDL51,OUT027,4727.96876605252
DRH15,OUT027,2182.4086003120337
FDU16,OUT017,1538.92135359012
FDW15,OUT017,2579.4130171131756
FDQ44,OUT045,1926.2280507847208
NCI06,OUT027,4318.169254035964
DRK23,OUT019,2066.0435628344067
FDC28,OUT035,1905.9262491368681
NCY17,OUT019,-1190.499127612114
NCV05,OUT018,2201.958550640276
FDM34,OUT019,201.19863287713792
DRD60,OUT027,4391.061764165009
FDT38,OUT046,1326.6555280078103
FDQ57,OUT018,2071.6187168795404
FDE59,OUT027,2013.9226134823803
NCM43,OUT046,2572.0675267290812
DRI51,OUT049,2768.639636267704
NCG30,OUT017,2081.5682947913883
NCK54,OUT035,1961.164471532846
FDQ16,OUT019,-142.86283237486168
FDI36,OUT013,3097.1959966960235
FDX16,OUT027,3850.7446356219816
FDA34,OUT046,2762.093843361822
FDJ48,OUT018,3699.1556480626305
FDU47,OUT035,2403.6669772029045
FDS39,OUT046,2304.160732205621
FDD11,OUT046,3977.5114377594728
FDM16,OUT027,2713.890732510532
FDU56,OUT018,2721.632404413619
FDQ32,OUT017,2168.7958789875747
DRK35,OUT013,680.8128204119082
FDA58,OUT049,3783.1497504088165
DRG48,OUT019,400.18720806461374
FDT59,OUT010,1784.5076729129328
FDQ31,OUT019,-371.2757269704539
FDS51,OUT018,833.0788271287881
FDW32,OUT027,2963.7212779781503
FDI15,OUT027,5612.57576750008
NCV30,OUT017,1108.6016508336263
DRG25,OUT049,3072.003579323237
FDT02,OUT013,584.3507109871673
FDO33,OUT027,3296.3374677698584
FDP38,OUT035,1004.2235014722864
FDZ45,OUT035,3276.5070365067804
NCA54,OUT027,4321.12952019338
FDU33,OUT017,888.1566621293707
FDN58,OUT017,3855.65551337161
FDI05,OUT045,1163.7548043364593
FDM57,OUT019,-551.7634746263925
NCS42,OUT027,2895.69849740218
FDB57,OUT045,3523.391623909053
FDC03,OUT045,3024.5425652228914
FDZ58,OUT013,1979.9333680947143
NCK29,OUT045,1886.0770164972967
NCR53,OUT045,3380.7181606998893
FDE26,OUT027,3810.640886733912
FDU52,OUT049,2548.600071750595
FDE41,OUT027,2867.33509791839
FDU38,OUT018,2732.001619182381
FDA52,OUT017,2950.928226831828
FDW46,OUT046,1069.1876643134096
DRI59,OUT035,3690.4061757395366
FDT38,OUT035,1477.0167869002298
FDL33,OUT018,2872.5301540543496
FDQ01,OUT027,5521.14604277226
FDJ08,OUT046,3056.117244301107
FDQ47,OUT049,727.6910708165835
NCZ18,OUT013,4008.8801255011954
FDE29,OUT017,1095.6543459718512
FDF10,OUT027,3832.2642878224497
FDC48,OUT049,1452.2415474964116
FDY58,OUT013,3683.787516374565
NCX30,OUT010,1983.2842285758966
FDV11,OUT013,2926.1686280771937
FDT46,OUT046,786.8502165404859
DRD01,OUT019,-960.134672220885
FDQ11,OUT013,4181.287164740481
NCM41,OUT017,1602.887977564423
NCC55,OUT013,641.6516573274314
FDG45,OUT027,4919.560583003076
NCQ54,OUT049,2735.5297759943946
FDM34,OUT045,1977.7762237394177
FDD17,OUT019,1870.683115620746
FDN38,OUT027,5486.675304195508
FDB53,OUT018,2135.5867299607576
NCL06,OUT035,4267.052540592063
NCV18,OUT019,-612.8778622961977
FDX25,OUT013,2981.9949324843383
FDB39,OUT046,845.6978399787045
FDC33,OUT049,3306.2457672167693
NCO14,OUT018,472.35981265382975
FDA58,OUT027,5226.816586522478
NCQ02,OUT017,3067.9866110432426
NCR53,OUT017,3695.1370828233166
FDN52,OUT046,1422.0719245138434
FDG26,OUT046,4055.4972096547285
FDE23,OUT027,2299.3965243929597
DRI37,OUT013,1015.5672197506544
DRH37,OUT018,2402.6814881409887
FDO01,OUT035,2298.7780889144105
FDK45,OUT049,2042.7486122847827
FDP23,OUT049,3564.8867050459376
FDM33,OUT035,3620.103988106393
FDD36,OUT017,2058.690947399468
FDL56,OUT017,1538.9711840767716
FDT27,OUT010,1886.43597019855
FDG52,OUT017,854.416614233752
NCL42,OUT035,3983.443265705151
DRJ24,OUT046,3010.5130557239468
FDV38,OUT046,793.9090749054219
FDT35,OUT045,2669.703233144515
FDY51,OUT045,3425.0517466079073
FDC37,OUT017,1836.0309613665247
NCP43,OUT013,2934.239204132201
FDO33,OUT045,1700.7279023000247
FDW04,OUT018,1887.2622094791802
NCC31,OUT046,2426.8764512305925
FDK22,OUT049,3515.73756970664
FDJ50,OUT017,1040.8562878669304
FDV13,OUT017,1612.743060437417
DRL60,OUT017,2550.6181923065737
FDW03,OUT017,1872.1867264198177
FDY27,OUT035,2936.140024643096
FDB39,OUT027,2334.185361752825
FDU59,OUT045,2520.3926158165987
FDZ57,OUT049,2190.873895247648
FDO21,OUT049,3691.8496978266294
FDS43,OUT018,2803.2988339738276
FDU28,OUT010,1105.3599337193052
FDC51,OUT010,32.346193573251185
FDW16,OUT010,-399.1390422289155
FDP32,OUT010,125.91686011717684
FDB60,OUT019,1219.8763692509492
NCQ30,OUT046,1878.6674115271026
FDD26,OUT049,3073.5212617126576
FDI44,OUT045,1208.4334246242945
DRH23,OUT046,842.9566212310326
FDO44,OUT046,1786.6826050148427
FDG04,OUT046,2963.249838700538
FDM32,OUT027,3012.0823342272606
FDM09,OUT013,2779.366617384469
FDZ47,OUT013,1688.1890493991991
FDM40,OUT027,3672.6931643847
FDY48,OUT017,1771.3196603492647
NCM30,OUT045,589.5225026055612
FDX36,OUT010,1683.8964755939933
DRF03,OUT017,734.7119899056497
FDN51,OUT049,4277.874836591485
FDM57,OUT049,1474.2225062352127
FDB35,OUT049,1638.197300949024
FDY13,OUT027,2760.430610661252
FDA37,OUT017,2188.598828526172
NCX53,OUT017,2383.325607875662
FDD59,OUT018,1110.2350771942515
FDX10,OUT019,-1283.2620677087157
FDC03,OUT018,2859.4573387259115
FDW43,OUT035,3821.9213285030346
FDW10,OUT046,2767.4902538512915
FDY14,OUT027,5600.431494418517
FDV43,OUT045,708.71006448461
FDO40,OUT013,2459.8675196443173
FDP46,OUT027,2937.073058048334
NCE43,OUT019,738.4284347109319
FDD05,OUT035,2070.0780856512733
FDJ60,OUT010,758.4673782700343
DRE27,OUT018,1336.7647642053448
FDO11,OUT035,4178.549785603398
DRG11,OUT027,3167.9173097519288
FDK33,OUT010,1487.197896202948
DRM23,OUT045,2580.2496947071713
FDJ02,OUT027,3868.691935315147
NCZ05,OUT045,1580.542511274373
NCL30,OUT013,2050.982426704563
FDZ19,OUT018,2577.6472636539697
FDM45,OUT049,2043.7520633146578
FDO36,OUT046,2836.2847962864244
NCK31,OUT045,741.3782974627047
DRJ37,OUT045,2360.3822520109597
FDP24,OUT018,1686.2882020426105
FDF46,OUT013,1817.2580818080028
FDX46,OUT019,-921.7366428570563
NCL18,OUT045,2944.070855950632
FDJ26,OUT013,3479.3142683406477
FDJ07,OUT045,1806.3020826831487
FDY15,OUT013,2504.9161809939897
DRG01,OUT045,1130.0789313893335
FDF58,OUT045,973.3019523271585
FDZ14,OUT019,35.68107066625339
FDP31,OUT049,1220.8925464716845
FDH45,OUT013,841.9816875925164
FDA09,OUT010,910.9087615839612
FDW31,OUT035,3387.8954692797765
FDA57,OUT046,658.0340818876807
NCE55,OUT035,2914.3474407746694
FDC17,OUT019,1476.0183781945623
FDC59,OUT013,1156.333822188213
FDA22,OUT013,2737.9184047147205
FDK52,OUT035,3704.7567117204317
NCM26,OUT046,2401.7775419322693
NCT53,OUT035,2783.186221685343
FDW45,OUT018,2128.2539299280397
NCI18,OUT035,3651.9459474799146
FDE38,OUT018,2389.983660736825
FDF08,OUT019,-384.16603715601605
FDY58,OUT010,1711.6675961333408
FDF58,OUT019,-866.6331487686216
FDX39,OUT017,3532.5469114522434
FDB44,OUT049,3494.189769568059
FDF28,OUT013,2114.2823464528074
FDE39,OUT013,1899.6479691614186
FDT37,OUT018,3783.675812364996
FDZ45,OUT017,3273.1604027298645
FDO40,OUT035,2553.1519080055905
FDM57,OUT027,2884.1138761558464
DRG36,OUT017,2849.48546841259
FDY36,OUT010,-738.8824431886824
DRL60,OUT027,3829.554285305195
FDS25,OUT019,-104.13875796939783
DRF49,OUT027,3274.518583937029
FDP16,OUT045,3807.7591021742446
FDS60,OUT049,2979.456996391629
FDU15,OUT027,2195.22278142601
FDK43,OUT046,1976.2228618625657
FDN25,OUT046,1044.1069491280905
FDE53,OUT049,1775.4321656167467
FDB22,OUT013,2523.308842613238
FDE39,OUT017,2002.164438307984
FDX35,OUT035,3800.6241833406225
NCG54,OUT049,2754.2310851208767
FDH27,OUT035,2430.602008397626
NCK42,OUT013,3458.1044069136797
FDS25,OUT049,1869.128876024677
FDI10,OUT018,2528.101902621665
FDU35,OUT035,1779.1078765883121
FDI04,OUT017,3317.6833875552857
DRK23,OUT035,4098.462371054933
FDB53,OUT019,430.249547378299
FDY02,OUT049,4221.278707497833
FDM60,OUT035,865.021389413027
NCJ31,OUT010,1742.1954387460537
DRP35,OUT017,2107.755290851946
NCQ30,OUT018,1697.0062706548802
DRL11,OUT010,568.9263982035709
FDU01,OUT013,3052.3001206992594
FDR39,OUT035,3048.5617200388097
FDO08,OUT046,2703.715374384651
FDC02,OUT045,4060.0509741582796
NCZ29,OUT035,2165.4875994944514
FDF29,OUT010,212.5785990837553
FDZ23,OUT017,3144.481871288217
NCU53,OUT018,2370.999857992859
NCW30,OUT013,4128.609782602038
NCM26,OUT027,3934.0388751141677
FDV50,OUT027,3389.9603225543224
FDW15,OUT049,2495.3521607762004
FDI35,OUT027,4397.367277256002
FDO11,OUT017,4132.892193025964
FDN48,OUT046,1476.8505125977797
NCA17,OUT049,2461.925028169678
NCN54,OUT013,1316.2920971423466
FDP22,OUT013,898.2367117491865
NCB54,OUT035,2152.462220160601
FDD08,OUT045,603.1790875579738
DRM48,OUT010,-1340.8214430792486
FDG41,OUT027,3283.3990979723526
FDE44,OUT027,2241.8897794175987
FDE26,OUT035,2452.8599905533424
NCS38,OUT013,1855.458776233651
NCJ54,OUT018,3395.673101541158
FDI40,OUT019,-302.2767928008079
FDN45,OUT018,3296.006097770054
FDU43,OUT046,3862.4692794670304
FDI04,OUT010,1242.3318504488104
NCC07,OUT018,1420.2760776472437
NCC07,OUT019,-244.9341606822104
NCD18,OUT045,3552.246440899169
FDU55,OUT035,4292.905148055668
FDX59,OUT035,759.8004356945121
FDR52,OUT049,3149.386338011016
NCP17,OUT013,1080.5244345434046
FDQ32,OUT045,1820.5538349629178
NCT17,OUT049,3063.162141133594
FDO10,OUT049,1067.5556496638267
FDE32,OUT049,746.786323089518
FDN44,OUT045,2492.816070577892
FDH02,OUT035,1496.6327446262744
FDK60,OUT013,1688.6709667761074
FDS24,OUT019,-464.5069709074637
FDL03,OUT010,1302.5571253340722
FDB46,OUT027,4876.602161408999
FDO48,OUT049,3667.9734773654855
FDZ39,OUT049,1824.7763763200962
FDT02,OUT027,1966.696653973066
FDC50,OUT013,1584.1428749660035
FDP39,OUT035,1027.2782814054576
DRG15,OUT018,697.222382461445
FDP10,OUT018,1408.35129539624
FDF53,OUT027,4403.762185710832
FDN34,OUT045,2656.849252801019
FDK02,OUT045,1853.570453474191
FDC23,OUT045,2735.885933090344
FDJ10,OUT019,338.2622991393316
FDE53,OUT035,1867.524392323683
FDR25,OUT035,4399.474664007497
FDW50,OUT046,2570.1081912428144
FDS09,OUT049,955.2321967124751
FDW49,OUT010,910.5904453163964
FDU51,OUT046,2883.5251605870744
FDF28,OUT018,1814.3682246929172
NCY30,OUT018,2591.36260466311
FDD44,OUT045,4108.178417713603
FDX09,OUT017,2935.2625828160353
NCF30,OUT013,2031.6091064141294
FDZ50,OUT019,1029.6184514699435
FDW37,OUT013,1519.6537979181098
FDD11,OUT049,4128.317528698304
DRH39,OUT018,932.8188481802138
FDA36,OUT049,3035.071015112499
NCG43,OUT049,1540.6092746764716
FDF02,OUT035,1904.1542405052296
FDP57,OUT027,3200.0707520667324
NCE42,OUT017,3778.8408523948888
NCR38,OUT027,5374.658261518138
FDP03,OUT019,168.22181746296815
FDO51,OUT035,925.9641951200883
NCQ42,OUT046,2003.214559241275
NCM41,OUT046,1435.4521824729927
FDH48,OUT027,2864.365992667628
DRF60,OUT046,3725.149879199198
FDJ27,OUT035,1836.1437636436242
FDQ14,OUT013,2422.1204978562855
FDN27,OUT017,2067.7459404846177
NCQ02,OUT046,2955.418982033083
FDJ33,OUT049,2106.3462340378883
FDP07,OUT027,4639.4975406255635
DRE01,OUT049,3814.8842217767406
FDU36,OUT045,1537.4438637342846
FDL28,OUT017,3785.273163645554
NCX53,OUT046,2222.1431484652558
FDZ39,OUT013,1803.189901676637
NCP42,OUT013,3142.4202781259773
FDJ14,OUT035,1511.1479861903795
FDK04,OUT049,994.6979740069808
NCC19,OUT017,3107.7567157547546
FDS09,OUT018,633.7208386213599
FDZ02,OUT046,1579.4239337446559
FDD35,OUT018,1642.2080613475766
NCY42,OUT017,2405.1392602711226
FDB05,OUT045,3826.5233363257034
FDF20,OUT035,3300.873090050634
NCO41,OUT018,1318.105427811453
FDC40,OUT027,2760.9027163190813
FDV58,OUT045,2955.2995352111284
FDZ57,OUT045,2019.9957697623474
DRM35,OUT046,2795.5887859169675
DRN36,OUT018,1276.1893372221439
FDQ13,OUT046,1357.4610526212489
DRO35,OUT010,-103.41732071028082
NCD43,OUT035,1804.0316176425304
FDA51,OUT018,1567.738568989991
NCX17,OUT027,5150.496527660929
NCZ17,OUT049,725.8519355364631
FDR11,OUT027,4067.8041891956873
FDW34,OUT049,3930.2855377627484
FDN50,OUT017,1671.5509901508535
FDS09,OUT046,827.9667200621373
FDS48,OUT018,2180.8397755974506
FDL44,OUT049,2735.57875673706
DRF48,OUT018,2742.704998574126
FDA14,OUT018,2084.790963007648
NCD30,OUT049,1539.8077469350972
FDI16,OUT017,993.3643314136709
NCG06,OUT035,4214.412869509231
DRZ24,OUT035,2069.0621173007753
NCS17,OUT045,1426.46838191451
FDB37,OUT045,3788.210915263453
FDE10,OUT035,2247.383661286392
FDC57,OUT045,3046.7063045590926
FDM12,OUT018,2789.005143117257
FDE24,OUT049,2331.1010638715484
FDW22,OUT045,3434.778821262001
DRD01,OUT027,2392.2429318533073
NCZ18,OUT027,5451.6665322313775
FDN49,OUT045,691.4130388369872
FDR22,OUT035,1851.2626743811752
FDV08,OUT019,-1115.0084629915882
FDY39,OUT046,3001.642187490511
FDV36,OUT049,2109.7616624473762
FDO60,OUT045,674.8677838411529
FDU04,OUT027,3447.733192651828
FDR20,OUT027,2346.0726855571174
FDW19,OUT019,-42.3527002589683
FDU40,OUT049,3171.169545437021
FDK15,OUT045,1517.302105434738
DRF15,OUT035,2525.6285841831104
FDQ25,OUT017,2943.3761903062705
FDI48,OUT019,-992.4150094088955
FDS49,OUT046,1235.9455732937454
FDV22,OUT046,2527.039030665973
NCV42,OUT046,1709.066001439292
FDX26,OUT046,2858.358092124904
FDI33,OUT018,1201.6667753571833
FDZ14,OUT049,2021.6507350386007
FDG10,OUT013,1019.75749687033
FDM38,OUT018,641.4290275165133
FDG26,OUT027,5552.71150773748
FDH46,OUT035,1809.902383981016
FDN13,OUT018,1417.6457369509935
FDU57,OUT035,2556.027059270485
NCI06,OUT046,2807.816867772607
FDM38,OUT045,828.4801699096483
NCG42,OUT010,109.44438340491183
FDL39,OUT045,2771.7927885852287
FDT31,OUT019,1192.1746817332669
FDV59,OUT013,3524.773661912739
FDB49,OUT035,1813.6111026065475
FDD58,OUT049,1796.12845425646
DRN59,OUT046,691.1499304456411
FDX48,OUT049,2578.48034712505
FDQ11,OUT049,4185.599846386343
FDY12,OUT049,981.1452378177348
FDQ11,OUT045,4037.020426039016
DRI11,OUT017,1954.2223883355946
FDY32,OUT027,4118.351276214975
FDS51,OUT045,872.396236355768
FDR19,OUT010,431.439342159867
DRB13,OUT018,2820.9007384190463
FDS21,OUT035,1194.0556561395704
FDQ40,OUT045,2757.18087045182
NCE55,OUT013,2821.073998483276
FDX43,OUT027,4157.829294839868
FDS12,OUT049,2087.6428944333793
DRK01,OUT027,3003.2213378567403
FDN25,OUT017,1139.3683720245028
FDB60,OUT046,3017.219901985324
FDQ13,OUT017,1496.6893351884196
DRK13,OUT045,2957.378017189154
DRF25,OUT018,357.1250803584687
NCD42,OUT019,-1251.7442042451976
FDW25,OUT045,1304.1773818260142
NCV29,OUT027,4327.77656977096
NCK42,OUT035,3526.2956437848206
DRJ13,OUT027,4003.8031049722645
DRD15,OUT017,3768.184776395753
FDM27,OUT045,2464.89007501184
FDZ50,OUT018,2683.937759938138
FDC04,OUT046,3778.7150642275383
FDF50,OUT049,3224.767867115361
FDP15,OUT045,4029.9070194983346
FDK46,OUT035,4164.32867683746
FDZ56,OUT018,2428.7262814539286
FDY60,OUT049,2433.0308909500463
FDB10,OUT035,3888.7583906564787
FDR57,OUT045,2430.64995896855
FDU58,OUT049,3091.7864971590975
FDH02,OUT046,1466.5754902239048
FDP48,OUT013,3008.3264591563884
FDI46,OUT035,4124.726516454612
FDW56,OUT013,3176.703532492348
NCM19,OUT010,-132.59633802525968
FDS50,OUT027,4948.751244285401
FDK24,OUT013,799.5548337615044
FDO36,OUT017,2999.4596277883657
FDK45,OUT027,3452.5929896071348
NCL05,OUT045,645.5567371426346
FDL32,OUT018,1648.9295781965657
FDA28,OUT049,2137.616880612252
FDY36,OUT018,986.2118556607876
FDP32,OUT018,1841.358320899303
FDL50,OUT046,2001.5852061653964
DRC24,OUT049,2508.189648000476
NCS18,OUT017,1821.8034740006995
FDD16,OUT017,1345.504925364504
NCV18,OUT013,1395.4900217391078
FDX07,OUT046,2992.501260715755
NCZ05,OUT027,3142.628751975781
NCI31,OUT013,652.7301757573216
FDK14,OUT049,1449.4716891147682
NCR06,OUT045,609.1321783628853
NCF54,OUT049,2813.3112942395724
DRG23,OUT010,435.36977125346857
FDD53,OUT046,699.3863488162224
NCM31,OUT027,3697.7825951575833
FDT16,OUT017,4304.841514808733
FDR40,OUT035,1470.892448687322
DRG25,OUT017,3063.551223252125
FDT10,OUT035,1160.264375420064
FDY32,OUT013,2705.4797882715143
FDN50,OUT035,1562.3958632815193
FDZ35,OUT019,-158.14468457872454
NCP54,OUT045,1843.2457897848851
NCD07,OUT035,1914.3243488433338
FDS02,OUT018,2890.351233123853
DRN59,OUT018,520.443012776045
DRB24,OUT013,2470.77565916922
FDP37,OUT027,3560.300061655155
DRB01,OUT018,2778.568999216379
FDR47,OUT046,3027.0886672531033
NCM31,OUT010,317.8743256671355
NCF06,OUT027,5559.37952935108
NCV17,OUT027,3552.4678395214805
FDS10,OUT049,2920.3924579605264
FDN52,OUT035,1577.1410095731976
FDZ48,OUT013,1881.4475110510646
FDJ48,OUT049,4034.7722752588775
DRB13,OUT027,4549.981697920741
FDV59,OUT017,3588.065153316842
FDL32,OUT035,2004.5475669841233
FDZ12,OUT035,2416.657955940357
NCR06,OUT027,2076.560263994986
FDP51,OUT017,2107.824527468752
FDY22,OUT013,2343.2761275924795
FDZ38,OUT049,2767.71035210987
NCO54,OUT035,1017.8637120731262
FDR23,OUT035,2946.6001817863066
FDM38,OUT049,1027.2523583319237
FDS25,OUT013,1899.352487756721
FDZ22,OUT013,1407.0834131541772
FDZ20,OUT019,2186.9156635791282
FDD45,OUT010,-355.6010429632074
FDN03,OUT049,4108.262074623353
NCW30,OUT046,4052.7153736097166
FDY24,OUT027,2429.821059495148
FDJ26,OUT019,1501.6151352847821
FDM15,OUT049,2596.601298214758
NCW54,OUT027,2392.9219195113274
FDA23,OUT045,1544.8836777533497
FDA39,OUT019,-1191.4959853577739
FDZ12,OUT017,2427.390536011589
NCB42,OUT046,1828.2043580345762
FDL16,OUT046,726.7901072177199
FDO24,OUT019,677.248811397729
NCP42,OUT046,3025.74518890495
FDR19,OUT018,2175.712152835834
DRL01,OUT045,3648.9619515159693
FDV37,OUT046,3182.0101278495013
FDI41,OUT010,451.72884744866224
FDF58,OUT049,1103.0550508721597
NCF43,OUT018,1998.660710039253
FDN02,OUT049,3362.988826789903
NCP41,OUT035,1865.9753565887577
NCY17,OUT027,2203.8207999141314
FDL58,OUT027,5702.397640269217
NCA30,OUT027,4428.201628367175
FDE46,OUT018,2246.6406477436176
FDY38,OUT035,3654.9032594012633
NCH29,OUT027,3017.719684218668
FDO20,OUT045,4008.522161267145
FDP44,OUT018,1495.8535000132988
FDM02,OUT027,2967.438447425286
FDJ14,OUT027,2826.886643889712
FDH04,OUT010,-440.35265936652604
DRK23,OUT046,3949.669093727851
NCW05,OUT046,1660.4821895759555
FDF12,OUT049,2432.9278817704107
FDL51,OUT019,1467.902289680368
FDN03,OUT018,3793.0536343831154
DRJ37,OUT049,2483.8657796274247
FDM12,OUT019,1135.6315944062062
FDA16,OUT045,3440.4520535860624
NCB07,OUT017,3212.7163311394233
NCI17,OUT019,-382.2465040090701
FDR51,OUT046,2413.774512853881
FDJ55,OUT045,3568.209684508744
NCZ17,OUT013,690.1749692970936
FDU25,OUT013,1051.092546910569
NCG18,OUT045,1564.0178434960476
DRM11,OUT017,4200.657902831688
FDH16,OUT035,1622.487135066544
FDZ04,OUT018,769.0474602993784
NCX53,OUT035,2409.6217646653713
FDX38,OUT027,2283.482035984275
FDX09,OUT046,2783.540661763377
NCW05,OUT018,1458.3462786372695
NCS41,OUT017,3046.308059877158
FDI26,OUT046,2823.724644720248
NCZ41,OUT027,3481.440958409944
NCK06,OUT046,1922.899010622428
FDX23,OUT027,3049.935613214591
NCA42,OUT046,2465.9175196079395
FDC20,OUT049,1028.6380321271724
DRC49,OUT018,2052.6923673141573
FDX01,OUT013,1954.0060845841504
FDC08,OUT045,3582.6125274511996
FDC02,OUT017,4231.511600664353
FDK10,OUT045,2798.3968912605023
DRC24,OUT013,2502.29060255724
FDW16,OUT019,-374.6224307513753
NCU06,OUT018,3284.6247641956707
DRA59,OUT045,2872.1238559278872
FDR24,OUT019,-401.46507828466247
DRL35,OUT018,452.59506565963125
FDA49,OUT013,1466.902404066089
NCC55,OUT046,561.0441912440963
DRD24,OUT019,387.4523226479944
NCE55,OUT049,2856.7298793858367
FDT33,OUT045,2639.3116805285695
NCT53,OUT013,2663.239770136056
FDS26,OUT046,4046.537966554618
FDL22,OUT018,1225.780131037939
FDP44,OUT017,1884.1544069286867
FDC52,OUT018,2148.1266317846143
FDI53,OUT010,644.3563652501016
FDZ23,OUT046,2994.330639453993
NCT18,OUT013,2934.38209509818
FDR13,OUT046,1903.4745228326656
FDB09,OUT010,122.7041424293493
FDZ60,OUT013,1802.4330425152446
FDB11,OUT046,3563.930211249562
FDC10,OUT018,1703.1191298745566
FDW56,OUT035,3274.6889927573384
FDK14,OUT027,2860.197065978313
DRE27,OUT027,2972.5541930515174
FDA38,OUT017,3905.4563620118247
FDT11,OUT045,2981.131867149562
FDP15,OUT035,4248.638990470477
FDV27,OUT035,1637.0548342879301
FDS36,OUT027,3278.176564983427
FDY40,OUT027,2305.362517304823
NCF19,OUT049,887.336762303388
FDF53,OUT045,2842.206927450827
FDS14,OUT027,3935.183268744477
FDE56,OUT046,1084.4152638186856
FDZ19,OUT035,3017.940412039947
FDZ46,OUT013,1847.398733962989
FDR16,OUT046,3383.8160907334113
FDG29,OUT018,457.0884557459692
NCE30,OUT017,3414.8574851345875
FDZ40,OUT046,849.7380319842334
FDG58,OUT018,2260.1169074036748
DRH03,OUT013,1547.436466279908
FDZ47,OUT045,1553.3272639707782
FDV04,OUT018,2291.773983106843
FDZ10,OUT018,1769.113955294651
FDG46,OUT017,1972.462158211235
NCF07,OUT045,1491.916132130495
FDY44,OUT035,3329.636807298599
FDB21,OUT013,3863.5467930705754
FDS20,OUT035,3097.1039816398893
FDS49,OUT049,1311.1754802303376
FDX55,OUT027,5014.213423410165
NCQ02,OUT018,2707.8979610803117
FDR25,OUT013,4284.243872940711
DRG39,OUT045,762.8381432392957
FDB46,OUT046,3383.7341015944153
NCC30,OUT018,2585.0450748060957
FDE58,OUT035,2051.1379979689846
FDC05,OUT019,1271.902684175251
FDY15,OUT046,2454.093852324776
FDG14,OUT046,2418.392761914047
FDL08,OUT049,4003.248183433682
FDQ47,OUT013,670.0927365544387
FDN12,OUT035,1914.9522110551613
FDW10,OUT013,2879.46790912918
FDD02,OUT035,2043.6218942248245
FDX35,OUT010,1765.0115915725555
FDT35,OUT046,2727.092975594103
DRN47,OUT019,953.048810635414
FDB11,OUT010,1660.5365619954719
FDN20,OUT045,2650.979552808146
FDB59,OUT035,3307.656289866678
FDJ58,OUT045,2685.0481822360307
FDU60,OUT046,2707.7028697654446
FDS03,OUT049,1199.3039666031057
FDU40,OUT019,1170.58434583238
DRH15,OUT049,792.2719504454619
FDD04,OUT027,3728.8139562107394
